-0.14701489,0.02408787,0.03790182,-0.02895369,-0.03599527,-0.04616696,-0.0554973,-0.09658527,0.13309848,-0.10901263,0.18257323,-0.00120199,-0.16952778,-0.09137303,0.01246126,0.09161451,-0.11588278,-0.14530592,-0.09663206,-0.03565114,-0.00527945,0.03360429,0.09384213,0.05851012,-0.21267675,-0.41528028,-0.10312521,-0.10945255,0.0347705,-0.05030896,-0.01064043,0.02967319,-0.13238387,-0.00057678,0.03535601,0.15128744,-0.03263073,-0.05009538,0.26743066,0.05132036,-0.19499935,0.00242802,0.05407496,0.30363327,0.1631052,0.05889122,0.07831669,-0.08324078,0.11359902,-0.18799549,0.12822524,0.13846472,0.04973964,0.0194815,0.15626706,-0.10629585,0.06774355,0.1105442,-0.14412895,0.0785612,0.05323775,-0.03470406,-0.01732389,-0.01737539,0.20264363,0.07927484,-0.09590477,-0.04766343,0.13197215,-0.16346973,-0.02779516,0.05241603,-0.10935875,-0.17922224,-0.2832993,0.01339058,0.41254857,0.17793794,-0.17289604,0.05041032,0.0060707,-0.06545594,0.13928315,0.12974146,-0.13933992,0.01533499,-0.11122798,0.06200033,0.20557949,0.08453877,-0.00231462,0.18206,0.03493134,0.026495,0.08091317,0.01222729,-0.15919825,-0.03679385,-0.10270683,-0.04004721,0.11641818,-0.05146366,0.0336509,0.09600787,-0.19090371,0.15934648,-0.01028829,-0.05440769,0.06119844,0.06077182,-0.08419219,-0.05704758,0.11681037,-0.19267406,0.11057716,0.1558747,0.02642625,0.1510233,0.11059191,0.07739588,-0.04729327,0.0584812,-0.16662702,-0.0440612,0.00599043,-0.02117333,0.14144412,0.03535425,abdullah
-0.12616947,0.08287992,0.0425038,-0.03257574,-0.04156985,-0.05408005,-0.07686923,-0.05307683,0.14850625,-0.09273523,0.17339656,0.00160626,-0.16586225,-0.0705441,-0.00178621,0.08882216,-0.12174723,-0.14127275,-0.07050474,-0.03629988,0.01346589,0.07070174,0.0648509,0.04963018,-0.22086346,-0.37681234,-0.10367717,-0.12867956,-0.01407417,-0.04836991,0.02738853,0.05695567,-0.10519472,-0.00808935,0.06186261,0.11780886,-0.06005391,-0.01410808,0.26108763,0.06955372,-0.16748039,-0.02977739,0.07071787,0.33778894,0.19366194,0.10493944,0.06855019,-0.09174403,0.12606987,-0.18502337,0.13260818,0.14829074,0.05350047,0.06122195,0.16856301,-0.12937637,0.0804292,0.11800171,-0.16789599,0.09353147,0.05642211,-0.02831296,0.00468622,-0.00995713,0.24999054,0.04925285,-0.11150607,-0.05015674,0.14440036,-0.16806436,-0.05067964,0.10865144,-0.10658427,-0.19535023,-0.26128826,0.00638741,0.41245013,0.19480343,-0.14618099,0.02111921,0.012653,-0.08877063,0.13128425,0.10949983,-0.15693076,-0.01903199,-0.100871,0.02674225,0.24103594,0.08871928,-0.03383438,0.1994351,0.02417785,0.01452947,0.0589294,-0.02177513,-0.14858092,-0.02169476,-0.11480478,-0.0698356,0.07494049,-0.06908458,0.00230746,0.10325477,-0.18002202,0.15265897,-0.01064859,-0.02751654,-0.01170963,0.05193111,-0.13984433,-0.03240043,0.16071707,-0.19293837,0.11779843,0.11661369,0.05789968,0.14635456,0.12916884,0.07122091,-0.04720741,-0.00048079,-0.16566029,-0.03685778,0.04049719,-0.01933966,0.18101013,0.03024125,abdullah
-0.11815376,0.09806612,0.03546051,-0.03484184,-0.06578528,-0.0336043,-0.09353229,-0.04167496,0.14480938,-0.11856897,0.20845632,-0.0094574,-0.17899913,-0.06464583,0.01580232,0.09148756,-0.10752372,-0.13544649,-0.06126765,-0.03292146,0.0103987,0.05235635,0.05314545,0.03219271,-0.22826786,-0.37606037,-0.10342654,-0.12876098,-0.00080099,-0.05776031,0.02745513,0.05005658,-0.08552034,-0.00686514,0.0538868,0.11804433,-0.07027541,-0.01947264,0.27044857,0.05386831,-0.17588942,-0.02828132,0.08914197,0.32981706,0.19204384,0.09350833,0.06601053,-0.08155312,0.11999619,-0.19071919,0.12798296,0.14669053,0.06369601,0.08179455,0.16882595,-0.1276291,0.09166143,0.14382873,-0.16141953,0.08401366,0.07064351,-0.02078551,-0.00616119,-0.00614358,0.28407353,0.05568992,-0.11812114,-0.05294783,0.1397475,-0.15159425,-0.06597517,0.11412267,-0.1159156,-0.19300269,-0.24244426,0.02556445,0.38709384,0.20405504,-0.14904754,0.034103,0.02099201,-0.08801766,0.12653469,0.10169891,-0.13958526,-0.04928105,-0.09474726,0.00475878,0.2413848,0.07579543,-0.00736661,0.20285183,0.03031019,0.01488373,0.05894721,-0.02144306,-0.15977269,-0.03606564,-0.11471899,-0.08727044,0.08679187,-0.0889358,-0.0051586,0.10252241,-0.20538609,0.16736093,-0.01453718,-0.01412538,0.01673487,0.05457339,-0.11090458,-0.02378623,0.16816299,-0.20095925,0.12605967,0.11064132,0.06634659,0.14419009,0.16051753,0.07519741,-0.04154398,0.00299844,-0.17954549,-0.04613313,0.02752803,-0.03505948,0.16235024,0.03037987,abdullah
-0.11337842,0.10664196,0.04729385,-0.028742,-0.06524627,-0.03328731,-0.08751367,-0.03963593,0.14265649,-0.11337657,0.23190488,-0.01955485,-0.16639805,-0.05594898,0.01472337,0.10154203,-0.10255665,-0.10893913,-0.07637015,-0.03226969,0.02306793,0.06745616,0.05346499,0.02093628,-0.22659944,-0.37815809,-0.09996738,-0.11899796,-0.00421184,-0.07010854,0.02812146,0.06152424,-0.07743458,0.00797638,0.05395406,0.10660792,-0.07021204,-0.0286199,0.25172672,0.04353326,-0.17574738,-0.011323,0.092235,0.31441453,0.19435473,0.07920045,0.07962088,-0.09658765,0.10396346,-0.17846225,0.11232936,0.12923174,0.06121108,0.07972097,0.16690582,-0.13805126,0.07409619,0.13742429,-0.147275,0.08315559,0.07046431,-0.01267449,-0.01468736,-0.01397982,0.26225433,0.05166995,-0.12231123,-0.0581548,0.12183657,-0.14856857,-0.05846858,0.11894,-0.11992599,-0.21614537,-0.23254454,0.02336818,0.38794836,0.19876227,-0.16297184,0.03397447,0.02698079,-0.08410514,0.12185165,0.10405053,-0.13736068,-0.04267405,-0.09271222,0.01922222,0.25104496,0.0625983,-0.0059852,0.21843176,0.02506134,0.00833164,0.04033446,-0.03291335,-0.14457098,-0.02587826,-0.10283192,-0.08416917,0.07990539,-0.10199849,-0.01829337,0.08880156,-0.21727939,0.18029171,-0.01188555,-0.00603613,0.01532732,0.04788182,-0.10847992,0.00125781,0.17996956,-0.20171811,0.12223177,0.12043601,0.08049632,0.15561511,0.16293882,0.07925658,-0.02883526,0.00637066,-0.17974804,-0.03178899,0.02777329,-0.04265392,0.15607162,0.02822677,abdullah
-8.75800475e-02,1.04489997e-01,2.85689477e-02,-3.31874937e-02,-5.19859456e-02,-2.64029317e-02,-8.44030529e-02,-6.11066334e-02,1.53373256e-01,-1.15068644e-01,2.29493290e-01,-1.95349492e-02,-1.53809711e-01,-7.89545774e-02,2.53732391e-02,1.12009764e-01,-1.03224695e-01,-1.22615561e-01,-8.59234780e-02,-1.56041477e-02,6.49402197e-03,4.57901694e-02,7.08435848e-02,3.00956573e-02,-2.06708789e-01,-3.73812050e-01,-9.81934443e-02,-1.22540213e-01,6.18696865e-03,-6.79996386e-02,1.35976067e-02,4.71062101e-02,-9.29281116e-02,-1.08163171e-02,5.79746738e-02,1.29593655e-01,-8.15070942e-02,-4.73555736e-02,2.60053068e-01,3.79919857e-02,-1.80422023e-01,-8.21226649e-03,7.85976127e-02,2.99241722e-01,1.80943727e-01,7.44502023e-02,9.85125899e-02,-1.11477792e-01,1.11362658e-01,-1.67577997e-01,1.32438064e-01,1.10274956e-01,6.59739897e-02,7.59612694e-02,1.55586690e-01,-1.43285319e-01,7.26822019e-02,1.54686645e-01,-1.48751959e-01,9.91356447e-02,7.99718276e-02,9.33688134e-04,-2.40587741e-02,-1.73829403e-02,2.73868740e-01,6.82341382e-02,-1.21187858e-01,-8.18475187e-02,1.22528620e-01,-1.31646156e-01,-6.43587336e-02,1.31824851e-01,-1.13394953e-01,-2.21788973e-01,-2.23636463e-01,2.43046582e-02,4.15250927e-01,1.94183946e-01,-1.69866636e-01,2.22183615e-02,1.55207627e-02,-9.34528261e-02,1.18416108e-01,1.10731438e-01,-1.26048028e-01,-1.98247656e-02,-1.00325674e-01,1.72614474e-02,2.63186395e-01,6.32622689e-02,-2.83488669e-02,2.09035829e-01,1.19697535e-02,1.77869424e-02,3.13171223e-02,-3.36131491e-02,-1.36371478e-01,4.09928150e-04,-1.15820929e-01,-1.07466400e-01,1.02064148e-01,-9.26529169e-02,-1.99217089e-02,7.90246800e-02,-2.07180843e-01,1.87122211e-01,-1.14881191e-02,2.07914598e-03,3.11893895e-02,4.81760725e-02,-1.20957680e-01,8.01287405e-03,1.93273589e-01,-2.10903451e-01,1.37610808e-01,1.16517827e-01,1.03381760e-01,1.48704499e-01,1.74746647e-01,8.75246227e-02,-5.72191924e-03,-2.60631740e-03,-2.00899452e-01,-3.01340744e-02,3.62037048e-02,-2.59444639e-02,1.82761684e-01,3.85171585e-02,abdullah
-0.07451373,0.10591717,0.0414104,-0.03336817,-0.05186672,-0.01898151,-0.08330078,-0.0635469,0.16676429,-0.11696064,0.2302689,0.00359221,-0.14290835,-0.06990474,0.02684975,0.11969213,-0.09000456,-0.11465468,-0.08809194,-0.01543977,-0.00550793,0.04187088,0.07760654,0.00239936,-0.19651565,-0.37158418,-0.09669602,-0.10085792,0.01240379,-0.07349183,0.01915324,0.04972227,-0.09121152,0.00941326,0.05588077,0.12160479,-0.07513668,-0.04001176,0.23907837,0.0413552,-0.18429185,0.00198182,0.07319658,0.28236157,0.19110227,0.06894132,0.10359064,-0.12375792,0.10097235,-0.1559262,0.13390809,0.09099217,0.06796853,0.07237979,0.15547615,-0.14244634,0.05720007,0.14600022,-0.1483784,0.10096296,0.07895334,0.01804167,-0.03908308,-0.01603107,0.27755073,0.07665263,-0.1399352,-0.08843842,0.11872776,-0.13148978,-0.05806336,0.11925013,-0.11462516,-0.22452149,-0.2237871,0.0317835,0.40500107,0.18107095,-0.18005155,0.02288039,0.0223003,-0.08772214,0.10392126,0.13071682,-0.12136345,-0.01886187,-0.07688805,0.00811284,0.25924653,0.05641647,-0.03575268,0.21525481,0.00209123,0.0215084,0.00384707,-0.02649491,-0.12323233,0.00477954,-0.11384184,-0.11386089,0.08491477,-0.08765165,-0.02217545,0.08082949,-0.20604289,0.19843134,-0.00855109,0.01395171,0.04545748,0.06033671,-0.10981997,-0.0042946,0.18406196,-0.22422422,0.15289852,0.12898053,0.10668573,0.14102942,0.16893692,0.09512553,0.02353097,0.01725524,-0.18152411,-0.01923117,0.01686126,-0.04513768,0.16126224,0.04710515,abdullah
-1.09472759e-01,8.20938200e-02,4.50795107e-02,-3.86798382e-02,-2.94395909e-02,-4.23068106e-02,-8.78801346e-02,-4.69842590e-02,1.69559583e-01,-1.04943275e-01,2.19814166e-01,-2.28773337e-03,-1.34675056e-01,-7.98953772e-02,4.71506640e-03,1.00461207e-01,-1.04432389e-01,-1.09952584e-01,-7.12128505e-02,-7.93773122e-03,1.74986459e-02,4.35971282e-02,6.02544658e-02,2.15700027e-02,-1.96794927e-01,-3.91542971e-01,-1.04338586e-01,-1.18084937e-01,-2.50470955e-02,-6.04185760e-02,2.38942988e-02,6.32597134e-02,-1.09162971e-01,-1.26687270e-02,5.60276657e-02,1.35555953e-01,-5.48357628e-02,-1.25077311e-02,2.28248760e-01,4.89457846e-02,-1.80162027e-01,-4.47348692e-03,7.75790364e-02,3.02016437e-01,1.87458575e-01,1.00178450e-01,8.73565152e-02,-1.19863607e-01,1.13251045e-01,-1.58905402e-01,1.35799885e-01,1.16146430e-01,6.57612979e-02,5.95929772e-02,1.68919742e-01,-1.33392110e-01,6.83715492e-02,1.16824552e-01,-1.42218739e-01,8.55771825e-02,7.63154402e-02,6.97373040e-03,-2.23776195e-02,-2.50048991e-02,2.44027391e-01,6.29560351e-02,-1.12694122e-01,-8.15477744e-02,1.30219579e-01,-1.39431223e-01,-5.08496463e-02,1.18401378e-01,-1.19092472e-01,-2.28965744e-01,-2.41381660e-01,3.25712711e-02,4.10558432e-01,1.98710591e-01,-1.55318931e-01,3.40623036e-02,8.42340104e-03,-8.88697580e-02,1.12888373e-01,1.15186594e-01,-1.21585310e-01,-2.10132450e-04,-8.20550472e-02,2.48972308e-02,2.45099157e-01,7.33688995e-02,-2.40993537e-02,1.90208614e-01,-2.46973149e-03,1.58639979e-02,1.51271801e-02,-4.45054285e-02,-1.31320000e-01,1.85204335e-02,-1.30566284e-01,-9.65998173e-02,7.99585134e-02,-6.37356639e-02,-8.88948143e-03,8.48756582e-02,-2.07863316e-01,1.61872908e-01,-1.33835617e-02,-1.44337704e-02,2.18001939e-02,6.16949946e-02,-1.19808108e-01,-1.02344323e-02,1.67805091e-01,-2.02586576e-01,1.34863853e-01,1.20747723e-01,9.94702503e-02,1.51850566e-01,1.60143346e-01,9.21240896e-02,-3.34759988e-03,4.02395986e-03,-1.89754233e-01,-1.90867987e-02,2.56993696e-02,-1.41753778e-02,1.67954534e-01,2.93602925e-02,abdullah
-0.08368458,0.08141762,0.03148893,-0.03424051,-0.03008598,-0.03061909,-0.06117412,-0.07921766,0.15051356,-0.08727417,0.22919181,0.00149507,-0.159043,-0.12924883,0.03512573,0.10250276,-0.0811049,-0.12359794,-0.09814094,-0.02510615,-0.01730272,0.0160732,0.08453607,0.01231923,-0.19044903,-0.3814241,-0.09614162,-0.10869297,-0.01688422,-0.05524969,0.03442381,0.0943704,-0.09600509,-0.01145731,0.06441939,0.12534845,-0.09252697,-0.03390507,0.27038571,0.02491839,-0.16503195,0.005655,0.07989351,0.29260561,0.19853991,0.05758808,0.1068659,-0.11007427,0.12602958,-0.16222745,0.12832218,0.12122849,0.09341059,0.06652856,0.16179566,-0.12836964,0.0726184,0.11979685,-0.15879576,0.08686826,0.05626618,-0.0113286,-0.06049363,-0.02498323,0.23841213,0.07298297,-0.12780507,-0.09550778,0.11321246,-0.13055223,-0.04752173,0.14802109,-0.13762434,-0.23766057,-0.22917221,0.03691678,0.41665334,0.18855092,-0.18316004,0.01975245,0.01182646,-0.09382985,0.11277951,0.11437245,-0.12177043,-0.0303619,-0.08469822,0.01829304,0.2438944,0.05475047,-0.07010552,0.20200218,0.02338175,0.03463509,0.01019226,-0.04293389,-0.09043206,0.01951188,-0.12421852,-0.09195084,0.09829302,-0.07836009,-0.00663991,0.04880424,-0.18766084,0.19031131,0.00674319,0.0249498,0.03552551,0.03373444,-0.12891154,0.00952096,0.17131855,-0.24380112,0.15007012,0.12091397,0.09654624,0.13728575,0.16195172,0.0789327,0.0144867,-0.00110222,-0.16900502,-0.02463342,0.03926148,-0.00689294,0.17353691,0.03168056,abdullah
-0.09491846,0.0820435,0.03847129,-0.04122662,-0.05612903,-0.03266311,-0.07815647,-0.03221229,0.171661,-0.08881061,0.21340632,0.01143721,-0.14558133,-0.07687828,0.04123904,0.08223892,-0.09656475,-0.1294865,-0.08760373,-0.0278993,-0.0083031,0.05024626,0.0592613,0.02129578,-0.21279141,-0.38747782,-0.09150538,-0.12031826,0.00232443,-0.06398305,0.03016844,0.06578633,-0.10632987,-0.02120926,0.07424251,0.12511639,-0.07174845,-0.03425732,0.25468156,0.04867928,-0.18308695,0.00680404,0.07981028,0.30713785,0.18969451,0.07180333,0.08741438,-0.09084905,0.13301927,-0.17968173,0.13879308,0.12779459,0.07078797,0.05996111,0.18141837,-0.13880879,0.06959308,0.13203625,-0.16126581,0.09604885,0.06663947,0.00117936,-0.02923799,-0.02071865,0.25569487,0.06394874,-0.11860619,-0.0874031,0.11581242,-0.1296213,-0.0504017,0.13592081,-0.11992686,-0.21574351,-0.2251752,0.04742333,0.41847447,0.18554625,-0.17475477,0.04266059,0.0064338,-0.093518,0.10051375,0.10326491,-0.13173527,-0.0104805,-0.0904749,0.01904056,0.25542623,0.08255781,-0.03472569,0.20535555,0.01611146,0.02171945,0.0395002,-0.03776811,-0.13695285,-0.01845095,-0.13363414,-0.105419,0.09655868,-0.07922685,-0.01625858,0.07809991,-0.21142226,0.17833574,-0.00615657,-0.0073121,0.0169985,0.05264015,-0.11522816,-0.00047191,0.16976397,-0.22899586,0.14632985,0.10353204,0.10107937,0.15114179,0.15749881,0.05474734,-0.00140255,0.00941907,-0.16557263,-0.03694684,0.02398175,-0.01850352,0.16812451,0.03603517,abdullah
-1.06250837e-01,1.08578280e-01,4.70415726e-02,-4.18886691e-02,-3.89850326e-02,-3.26237530e-02,-7.43943304e-02,-7.07587153e-02,1.52626276e-01,-1.20313525e-01,2.31629714e-01,-1.37550905e-02,-1.75553709e-01,-1.19331621e-01,3.71148922e-02,1.09944895e-01,-9.13711414e-02,-1.22586079e-01,-9.38223600e-02,-5.13312817e-02,-2.39109923e-03,3.53902504e-02,6.79314956e-02,2.23838966e-02,-2.13797003e-01,-3.77866238e-01,-9.37953219e-02,-1.12201810e-01,-1.33512672e-02,-7.18223453e-02,3.82290259e-02,8.49382877e-02,-7.58101046e-02,-7.49950856e-03,4.39870209e-02,1.31035417e-01,-8.56650919e-02,-4.15464267e-02,2.68093288e-01,1.32951308e-02,-1.63094252e-01,-2.41761301e-02,9.17735845e-02,2.95751840e-01,2.03637481e-01,3.81068587e-02,1.01667657e-01,-8.59989598e-02,1.24204949e-01,-1.81719348e-01,1.08904511e-01,1.16820335e-01,8.89714435e-02,7.31083453e-02,1.80375621e-01,-1.43919230e-01,6.21668175e-02,1.48784533e-01,-1.52886540e-01,7.47262537e-02,6.33208454e-02,-3.11671980e-02,-5.01007661e-02,-1.38591537e-02,2.40214184e-01,7.02588335e-02,-1.32126689e-01,-6.72371089e-02,1.30785584e-01,-1.30220741e-01,-3.28662135e-02,1.37763038e-01,-1.18154719e-01,-2.21493885e-01,-2.28801101e-01,3.42051014e-02,3.95377427e-01,1.98469847e-01,-1.65167928e-01,1.49582308e-02,1.22538432e-02,-8.20284560e-02,1.03333727e-01,8.69505107e-02,-1.42833114e-01,-4.55754250e-02,-9.38635170e-02,2.62373351e-02,2.22977251e-01,7.54098371e-02,-3.27778496e-02,2.03511789e-01,2.85686515e-02,1.77001171e-02,2.80036889e-02,-3.39505561e-02,-1.29333705e-01,-4.36526723e-03,-1.12974674e-01,-7.18527138e-02,9.00622755e-02,-1.14727914e-01,-6.76168269e-03,5.88459857e-02,-1.94363594e-01,1.90864697e-01,3.85265797e-04,1.51490346e-02,1.87455304e-02,4.10845727e-02,-1.24212563e-01,1.93264522e-02,1.84308067e-01,-2.24012062e-01,1.09175533e-01,1.17352277e-01,6.95353299e-02,1.65701106e-01,1.73128411e-01,9.01037753e-02,-1.16734719e-02,-1.69524234e-02,-1.68665811e-01,-3.27907316e-02,3.23775895e-02,-2.32890453e-02,1.68720677e-01,3.40986848e-02,abdullah
